F,O,A,61D1P,"Physicist/Nuclear Engineer, Fighter",11-9121.00,Natural Sciences Managers
F,O,A,61D1Q,"Physicist/Nuclear Engineer, Trainer",11-9121.00,Natural Sciences Managers
F,O,A,61D1R,"Physicist/Nuclear Engineer, Bomber",11-9121.00,Natural Sciences Managers
F,O,A,61D1S,"Physicist/Nuclear Engineer, Tanker",11-9121.00,Natural Sciences Managers
F,O,A,61D1T,"Physicist/Nuclear Engineer, Airlift",11-9121.00,Natural Sciences Managers
F,O,A,61D1V,"Physicist/Nuclear Engineer, Helicopter or EWO",11-9121.00,Natural Sciences Managers
F,O,A,61D1W,"Physicist/Nuclear Engineer, General",11-9121.00,Natural Sciences Managers
F,O,A,61D1Y,"Physicist/Nuclear Engineer, Special Operations",11-9121.00,Natural Sciences Managers
F,O,A,61D1Z,"Physicist/Nuclear Engineer, C2ISREW",11-9121.00,Natural Sciences Managers
F,O,A,61D3,Physicist/Nuclear Engineer,11-9121.00,Natural Sciences Managers
F,O,A,61D3M,"Physicist/Nuclear Engineer, RPA",11-9121.00,Natural Sciences Managers
F,O,A,61D3N,"Physicist/Nuclear Engineer, ABM",11-9121.00,Natural Sciences Managers
F,O,A,61D3P,"Physicist/Nuclear Engineer, Fighter",11-9121.00,Natural Sciences Managers
F,O,A,61D3Q,"Physicist/Nuclear Engineer, Trainer",11-9121.00,Natural Sciences Managers
F,O,A,61D3R,"Physicist/Nuclear Engineer, Bomber",11-9121.00,Natural Sciences Managers
F,O,A,61D3S,"Physicist/Nuclear Engineer, Tanker",11-9121.00,Natural Sciences Managers
F,O,A,61D3T,"Physicist/Nuclear Engineer, Airlift",11-9121.00,Natural Sciences Managers
F,O,A,61D3V,"Physicist/Nuclear Engineer, Helicopter or EWO",11-9121.00,Natural Sciences Managers
F,O,A,61D3W,"Physicist/Nuclear Engineer, General",11-9121.00,Natural Sciences Managers
F,O,A,61D3Y,"Physicist/Nuclear Engineer, Special Operations",11-9121.00,Natural Sciences Managers
F,O,A,61D3Z,"Physicist/Nuclear Engineer, C2ISREW",11-9121.00,Natural Sciences Managers
F,O,A,61D4,Physicist/Nuclear Engineer,11-9121.00,Natural Sciences Managers
F,O,A,61D4M,"Physicist/Nuclear Engineer, RPA",11-9121.00,Natural Sciences Managers
F,O,A,61D4N,"Physicist/Nuclear Engineer, ABM",11-9121.00,Natural Sciences Managers
F,O,A,61D4P,"Physicist/Nuclear Engineer, Fighter",11-9121.00,Natural Sciences Managers
F,O,A,61D4Q,"Physicist/Nuclear Engineer, Trainer",11-9121.00,Natural Sciences Managers
F,O,A,61D4R,"Physicist/Nuclear Engineer, Bomber",11-9121.00,Natural Sciences Managers
F,O,A,61D4S,"Physicist/Nuclear Engineer, Tanker",11-9121.00,Natural Sciences Managers
F,O,A,61D4T,"Physicist/Nuclear Engineer, Airlift",11-9121.00,Natural Sciences Managers
F,O,A,61D4V,"Physicist/Nuclear Engineer, Helicopter or EWO",11-9121.00,Natural Sciences Managers
F,O,A,61D4W,"Physicist/Nuclear Engineer, General",11-9121.00,Natural Sciences Managers
F,O,A,61D4Y,"Physicist/Nuclear Engineer, Special Operations",11-9121.00,Natural Sciences Managers
F,O,A,61D4Z,"Physicist/Nuclear Engineer, C2ISREW",11-9121.00,Natural Sciences Managers
F,O,A,62E1A,"Developmental Engineer, Aeronautical",17-2011.00,Aerospace Engineers
F,O,A,62E1B,"Developmental Engineer, Astronautical",17-2011.00,Aerospace Engineers
F,O,A,62E1C,"Developmental Engineer, Computer Systems",17-2061.00,Computer Hardware Engineers
F,O,A,62E1E,"Developmental Engineer, Electrical/Electronic",17-2071.00,Electrical Engineers
F,O,A,62E1E,"Developmental Engineer, Electrical/Electronic",17-2072.00,"Electronics Engineers, Except Computer"
F,O,A,62E1F,"Developmental Engineer, Flight Test",17-2011.00,Aerospace Engineers
F,O,A,62E1G,"Developmental Engineer, Project",17-2199.00,"Engineers, All Other"
F,O,A,62E1H,"Developmental Engineer, Mechanical",17-2141.00,Mechanical Engineers
F,O,A,62E1M,"Developmental Engineer, RPA",17-2199.00,"Engineers, All Other"
F,O,A,62E1N,"Developmental Engineer, ABM",17-2199.00,"Engineers, All Other"
F,O,A,62E1P,"Developmental Engineer, Fighter",17-2199.00,"Engineers, All Other"
F,O,A,62E1Q,"Developmental Engineer, Trainer",17-2199.00,"Engineers, All Other"
F,O,A,62E1R,"Developmental Engineer, Bomber",17-2199.00,"Engineers, All Other"
F,O,A,62E1S,"Developmental Engineer, Tanker",17-2199.00,"Engineers, All Other"
F,O,A,62E1T,"Developmental Engineer, Airlift",17-2199.00,"Engineers, All Other"
F,O,A,62E1V,"Developmental Engineer, Helicopter or EWO",17-2199.00,"Engineers, All Other"
F,O,A,62E1W,"Developmental Engineer, General",17-2199.00,"Engineers, All Other"
F,O,A,62E1Y,"Developmental Engineer, Special Operations",17-2199.00,"Engineers, All Other"
F,O,A,62E1Z,"Developmental Engineer, C2ISREW",17-2199.00,"Engineers, All Other"
F,O,A,62E3A,"Developmental Engineer, Aeronautical",17-2011.00,Aerospace Engineers
F,O,A,62E3B,"Developmental Engineer, Astronautical",17-2011.00,Aerospace Engineers
F,O,A,62E3C,"Developmental Engineer, Computer Systems",17-2061.00,Computer Hardware Engineers
F,O,A,62E3E,"Developmental Engineer, Electrical/Electronic",17-2071.00,Electrical Engineers
F,O,A,62E3E,"Developmental Engineer, Electrical/Electronic",17-2072.00,"Electronics Engineers, Except Computer"
F,O,A,62E3F,"Developmental Engineer, Flight Test",17-2011.00,Aerospace Engineers
F,O,A,62E3G,"Developmental Engineer, Project",17-2199.00,"Engineers, All Other"
F,O,A,62E3H,"Developmental Engineer, Mechanical",17-2141.00,Mechanical Engineers
F,O,A,62E3M,"Developmental Engineer, RPA",17-2199.00,"Engineers, All Other"
F,O,A,62E3N,"Developmental Engineer, ABM",17-2199.00,"Engineers, All Other"
F,O,A,62E3P,"Developmental Engineer, Fighter",17-2199.00,"Engineers, All Other"
F,O,A,62E3Q,"Developmental Engineer, Trainer",17-2199.00,"Engineers, All Other"
F,O,A,62E3R,"Developmental Engineer, Bomber",17-2199.00,"Engineers, All Other"
F,O,A,62E3S,"Developmental Engineer, Tanker",17-2199.00,"Engineers, All Other"
F,O,A,62E3T,"Developmental Engineer, Airlift",17-2199.00,"Engineers, All Other"
F,O,A,62E3V,"Developmental Engineer, Helicopter or EWO",17-2199.00,"Engineers, All Other"
F,O,A,62E3W,"Developmental Engineer, General",17-2199.00,"Engineers, All Other"
F,O,A,62E3Y,"Developmental Engineer, Special Operations",17-2199.00,"Engineers, All Other"
F,O,A,62E3Z,"Developmental Engineer, C2ISREW",17-2199.00,"Engineers, All Other"
F,O,A,62E4,Developmental Engineer,11-9041.00,Architectural and Engineering Managers
F,O,A,62E4M,"Developmental Engineer, RPA",17-2199.00,"Engineers, All Other"
F,O,A,62E4N,"Developmental Engineer, ABM",17-2199.00,"Engineers, All Other"
F,O,A,62E4P,"Developmental Engineer, Fighter",17-2199.00,"Engineers, All Other"
F,O,A,62E4Q,"Developmental Engineer, Trainer",17-2199.00,"Engineers, All Other"
F,O,A,62E4R,"Developmental Engineer, Bomber",17-2199.00,"Engineers, All Other"
F,O,A,62E4S,"Developmental Engineer, Tanker",17-2199.00,"Engineers, All Other"
F,O,A,62E4T,"Developmental Engineer, Airlift",17-2199.00,"Engineers, All Other"
F,O,A,62E4V,"Developmental Engineer, Helicopter or EWO",17-2199.00,"Engineers, All Other"
F,O,A,62E4W,"Developmental Engineer, General",17-2199.00,"Engineers, All Other"
F,O,A,62E4Y,"Developmental Engineer, Special Operations",17-2199.00,"Engineers, All Other"
F,O,A,62E4Z,"Developmental Engineer, C2ISREW",17-2199.00,"Engineers, All Other"
F,O,A,62S0,Materiel Leader,11-9041.00,Architectural and Engineering Managers
F,O,A,62S0M,"Materiel Leader, RPA",11-9041.00,Architectural and Engineering Managers
F,O,A,62S0N,"Materiel Leader, ABM",11-9041.00,Architectural and Engineering Managers
F,O,A,62S0P,"Materiel Leader, Fighter",11-9041.00,Architectural and Engineering Managers
F,O,A,62S0Q,"Materiel Leader, Trainer",11-9041.00,Architectural and Engineering Managers
F,O,A,62S0R,"Materiel Leader, Bomber",11-9041.00,Architectural and Engineering Managers
F,O,A,62S0S,"Materiel Leader, Tanker",11-9041.00,Architectural and Engineering Managers
F,O,A,62S0T,"Materiel Leader, Airlift",11-9041.00,Architectural and Engineering Managers
F,O,A,62S0V,"Materiel Leader, Helicopter or EWO",11-9041.00,Architectural and Engineering Managers
F,O,A,62S0W,"Materiel Leader, General",11-9041.00,Architectural and Engineering Managers
F,O,A,62S0Y,"Materiel Leader, Special Operations",11-9041.00,Architectural and Engineering Managers
F,O,A,62S0Z,"Materiel Leader, C2ISREW",11-9041.00,Architectural and Engineering Managers
F,O,A,63A1,Acquisition Manager,11-3061.00,Purchasing Managers
F,O,A,63A1M,"Acquisition Manager, RPA",11-3061.00,Purchasing Managers
F,O,A,63A1N,"Acquisition Manager, ABM",11-3061.00,Purchasing Managers
F,O,A,63A1P,"Acquisition Manager, Fighter",11-3061.00,Purchasing Managers
F,O,A,63A1Q,"Acquisition Manager, Trainer",11-3061.00,Purchasing Managers
F,O,A,63A1R,"Acquisition Manager, Bomber",11-3061.00,Purchasing Managers
F,O,A,63A1S,"Acquisition Manager, Tanker",11-3061.00,Purchasing Managers
F,O,A,63A1T,"Acquisition Manager, Airlift",11-3061.00,Purchasing Managers
F,O,A,63A1V,"Acquisition Manager, Helicopter or EWO",11-3061.00,Purchasing Managers
F,O,A,63A1W,"Acquisition Manager, General",11-3061.00,Purchasing Managers
F,O,A,63A1Y,"Acquisition Manager, Special Operations",11-3061.00,Purchasing Managers
F,O,A,63A1Z,"Acquisition Manager, C2ISREW",11-3061.00,Purchasing Managers
F,O,A,63A3,Acquisition Manager,11-3061.00,Purchasing Managers
F,O,A,63A3M,"Acquisition Manager, RPA",11-3061.00,Purchasing Managers
F,O,A,63A3N,"Acquisition Manager, ABM",11-3061.00,Purchasing Managers
F,O,A,63A3P,"Acquisition Manager, Fighter",11-3061.00,Purchasing Managers
F,O,A,63A3Q,"Acquisition Manager, Trainer",11-3061.00,Purchasing Managers
F,O,A,63A3R,"Acquisition Manager, Bomber",11-3061.00,Purchasing Managers
F,O,A,63A3S,"Acquisition Manager, Tanker",11-3061.00,Purchasing Managers
F,O,A,63A3T,"Acquisition Manager, Airlift",11-3061.00,Purchasing Managers
F,O,A,63A3V,"Acquisition Manager, Helicopter or EWO",11-3061.00,Purchasing Managers
F,O,A,63A3W,"Acquisition Manager, General",11-3061.00,Purchasing Managers
F,O,A,63A3Y,"Acquisition Manager, Special Operations",11-3061.00,Purchasing Managers
F,O,A,63A3Z,"Acquisition Manager, C2ISREW",11-3061.00,Purchasing Managers
F,O,A,63A4,Acquisition Manager,11-3061.00,Purchasing Managers
F,O,A,63A4M,"Acquisition Manager, RPA",11-3061.00,Purchasing Managers
F,O,A,63A4N,"Acquisition Manager, ABM",11-3061.00,Purchasing Managers
F,O,A,63A4P,"Acquisition Manager, Fighter",11-3061.00,Purchasing Managers
F,O,A,63A4Q,"Acquisition Manager, Trainer",11-3061.00,Purchasing Managers
F,O,A,63A4R,"Acquisition Manager, Bomber",11-3061.00,Purchasing Managers
F,O,A,63A4S,"Acquisition Manager, Tanker",11-3061.00,Purchasing Managers
F,O,A,63A4T,"Acquisition Manager, Airlift",11-3061.00,Purchasing Managers
F,O,A,63A4V,"Acquisition Manager, Helicopter or EWO",11-3061.00,Purchasing Managers
F,O,A,63A4W,"Acquisition Manager, General",11-3061.00,Purchasing Managers
F,O,A,63A4Y,"Acquisition Manager, Special Operations",11-3061.00,Purchasing Managers
F,O,A,63A4Z,"Acquisition Manager, C2ISREW",11-3061.00,Purchasing Managers
F,O,A,63G0,Senior Materiel Leader,11-9041.00,Architectural and Engineering Managers
F,O,A,63G0M,"Senior Materiel Leader, RPA",11-9041.00,Architectural and Engineering Managers
F,O,A,63G0N,"Senior Materiel Leader, ABM",11-9041.00,Architectural and Engineering Managers
F,O,A,63G0P,"Senior Materiel Leader, Fighter",11-9041.00,Architectural and Engineering Managers
F,O,A,63G0Q,"Senior Materiel Leader, Trainer",11-9041.00,Architectural and Engineering Managers
F,O,A,63G0R,"Senior Materiel Leader, Bomber",11-9041.00,Architectural and Engineering Managers
F,O,A,63G0S,"Senior Materiel Leader, Tanker",11-9041.00,Architectural and Engineering Managers
F,O,A,63G0T,"Senior Materiel Leader, Airlift",11-9041.00,Architectural and Engineering Managers
F,O,A,63G0V,"Senior Materiel Leader, Helicopter or EWO",11-9041.00,Architectural and Engineering Managers
F,O,A,63G0W,"Senior Materiel Leader, General",11-9041.00,Architectural and Engineering Managers
F,O,A,63G0Y,"Senior Materiel Leader, Special Operations",11-9041.00,Architectural and Engineering Managers
F,O,A,63G0Z,"Senior Materiel Leader, C2ISREW",11-9041.00,Architectural and Engineering Managers
F,O,A,63S0,Materiel Leader,11-9041.00,Architectural and Engineering Managers
F,O,A,63S0M,"Materiel Leader, RPA",11-9041.00,Architectural and Engineering Managers
F,O,A,63S0N,"Materiel Leader, ABM",11-9041.00,Architectural and Engineering Managers
F,O,A,63S0P,"Materiel Leader, Fighter",11-9041.00,Architectural and Engineering Managers
F,O,A,63S0Q,"Materiel Leader, Trainer",11-9041.00,Architectural and Engineering Managers
F,O,A,63S0R,"Materiel Leader, Bomber",11-9041.00,Architectural and Engineering Managers
F,O,A,63S0S,"Materiel Leader, Tanker",11-9041.00,Architectural and Engineering Managers
F,O,A,63S0T,"Materiel Leader, Airlift",11-9041.00,Architectural and Engineering Managers
F,O,A,63S0V,"Materiel Leader, Helicopter or EWO",11-9041.00,Architectural and Engineering Managers
F,O,A,63S0W,"Materiel Leader, General",11-9041.00,Architectural and Engineering Managers
F,O,A,63S0Y,"Materiel Leader, Special Operations",11-9041.00,Architectural and Engineering Managers
F,O,A,63S0Z,"Materiel Leader, C2ISREW",11-9041.00,Architectural and Engineering Managers
F,O,A,64P1,Contracting,11-3061.00,Purchasing Managers
F,O,A,64P1M,"Contracting, RPA",11-3061.00,Purchasing Managers
F,O,A,64P1N,"Contracting, ABM",11-3061.00,Purchasing Managers
F,O,A,64P1P,"Contracting, Fighter",11-3061.00,Purchasing Managers
F,O,A,64P1Q,"Contracting, Trainer",11-3061.00,Purchasing Managers
F,O,A,64P1R,"Contracting, Bomber",11-3061.00,Purchasing Managers
F,O,A,64P1S,"Contracting, Tanker",11-3061.00,Purchasing Managers
F,O,A,64P1T,"Contracting, Airlift",11-3061.00,Purchasing Managers
F,O,A,64P1V,"Contracting, Helicopter or EWO",11-3061.00,Purchasing Managers
F,O,A,64P1W,"Contracting, General",11-3061.00,Purchasing Managers
F,O,A,64P1Y,"Contracting, Special Operations",11-3061.00,Purchasing Managers
F,O,A,64P1Z,"Contracting, C2ISREW",11-3061.00,Purchasing Managers
F,O,A,64P3,Contracting,11-3061.00,Purchasing Managers
F,O,A,64P3M,"Contracting, RPA",11-3061.00,Purchasing Managers
F,O,A,64P3N,"Contracting, ABM",11-3061.00,Purchasing Managers
F,O,A,64P3P,"Contracting, Fighter",11-3061.00,Purchasing Managers
F,O,A,64P3Q,"Contracting, Trainer",11-3061.00,Purchasing Managers
F,O,A,64P3R,"Contracting, Bomber",11-3061.00,Purchasing Managers
F,O,A,64P3S,"Contracting, Tanker",11-3061.00,Purchasing Managers
F,O,A,64P3T,"Contracting, Airlift",11-3061.00,Purchasing Managers
F,O,A,64P3V,"Contracting, Helicopter or EWO",11-3061.00,Purchasing Managers
F,O,A,64P3W,"Contracting, General",11-3061.00,Purchasing Managers
F,O,A,64P3Y,"Contracting, Special Operations",11-3061.00,Purchasing Managers
F,O,A,64P3Z,"Contracting, C2ISREW",11-3061.00,Purchasing Managers
F,O,A,64P4,Contracting,11-3061.00,Purchasing Managers
F,O,A,64P4M,"Contracting, RPA",11-3061.00,Purchasing Managers
F,O,A,64P4N,"Contracting, ABM",11-3061.00,Purchasing Managers
F,O,A,64P4P,"Contracting, Fighter",11-3061.00,Purchasing Managers
F,O,A,64P4Q,"Contracting, Trainer",11-3061.00,Purchasing Managers
F,O,A,64P4R,"Contracting, Bomber",11-3061.00,Purchasing Managers
F,O,A,64P4S,"Contracting, Tanker",11-3061.00,Purchasing Managers
F,O,A,64P4T,"Contracting, Airlift",11-3061.00,Purchasing Managers
F,O,A,64P4V,"Contracting, Helicopter or EWO",11-3061.00,Purchasing Managers
F,O,A,64P4W,"Contracting, General",11-3061.00,Purchasing Managers
F,O,A,64P4Y,"Contracting, Special Operations",11-3061.00,Purchasing Managers
F,O,A,64P4Z,"Contracting, C2ISREW",11-3061.00,Purchasing Managers
F,O,A,65A1,Audit,13-2011.01,Accountants
F,O,A,65A1,Audit,13-2011.02,Auditors
F,O,A,65A3,Audit,13-2011.01,Accountants
F,O,A,65A3,Audit,13-2011.02,Auditors
F,O,A,65A4,Audit,13-2011.01,Accountants
F,O,A,65A4,Audit,13-2011.02,Auditors
F,O,A,65F1,Financial Management,11-3031.01,Treasurers and Controllers
F,O,A,65F3,Financial Management,11-3031.01,Treasurers and Controllers
F,O,A,65F4,Financial Management,11-3031.01,Treasurers and Controllers
F,O,A,65W1,Cost Analysis,13-1051.00,Cost Estimators
F,O,A,65W3,Cost Analysis,13-1051.00,Cost Estimators
F,O,A,65W4,Cost Analysis,13-1051.00,Cost Estimators
F,O,A,71S1,Special Investigations,33-1012.00,First-Line Supervisors of Police and Detectives
F,O,A,71S3,Special Investigations,33-1012.00,First-Line Supervisors of Police and Detectives
F,O,A,71S4,Special Investigations,33-1012.00,First-Line Supervisors of Police and Detectives
F,O,A,80C0,"Commander, Cadet Squadron, USAF Academy",11-9039.00,"Education Administrators, All Other"
F,O,A,80C0M,"Commander, Cadet Squadron, USAF Academy, RPA",11-9039.00,"Education Administrators, All Other"
F,O,A,80C0N,"Commander, Cadet Squadron, USAF Academy, ABM",11-9039.00,"Education Administrators, All Other"
F,O,A,80C0P,"Commander, Cadet Squadron, USAF Academy, Fighter",11-9039.00,"Education Administrators, All Other"
F,O,A,80C0Q,"Commander, Cadet Squadron, USAF Academy, Trainer",11-9039.00,"Education Administrators, All Other"
F,O,A,80C0R,"Commander, Cadet Squadron, USAF Academy, Bomber",11-9039.00,"Education Administrators, All Other"
F,O,A,80C0S,"Commander, Cadet Squadron, USAF Academy, Tanker",11-9039.00,"Education Administrators, All Other"
F,O,A,80C0T,"Commander, Cadet Squadron, USAF Academy, Airlift",11-9039.00,"Education Administrators, All Other"
F,O,A,80C0V,"Commander, Cadet Squadron, USAF Academy, Helicopter or EWO",11-9039.00,"Education Administrators, All Other"
F,O,A,80C0W,"Commander, Cadet Squadron, USAF Academy, General",11-9039.00,"Education Administrators, All Other"
F,O,A,80C0Y,"Commander, Cadet Squadron, USAF Academy, Special Operations",11-9039.00,"Education Administrators, All Other"
F,O,A,80C0Z,"Commander, Cadet Squadron, USAF Academy, C2ISREW",11-9039.00,"Education Administrators, All Other"
F,O,A,81C0,"Training Commander, Officer Training School",11-9039.00,"Education Administrators, All Other"
F,O,A,81C0M,"Training Commander, Officer Training School, RPA",11-9039.00,"Education Administrators, All Other"
F,O,A,81C0N,"Training Commander, Officer Training School, ABM",11-9039.00,"Education Administrators, All Other"
F,O,A,81C0P,"Training Commander, Officer Training School, Fighter",11-9039.00,"Education Administrators, All Other"
F,O,A,81C0Q,"Training Commander, Officer Training School, Trainer",11-9039.00,"Education Administrators, All Other"
F,O,A,81C0R,"Training Commander, Officer Training School, Bomber",11-9039.00,"Education Administrators, All Other"
F,O,A,81C0S,"Training Commander, Officer Training School, Tanker",11-9039.00,"Education Administrators, All Other"
F,O,A,81C0T,"Training Commander, Officer Training School, Airlift",11-9039.00,"Education Administrators, All Other"
F,O,A,81C0V,"Training Commander, Officer Training School, Helicopter or EWO",11-9039.00,"Education Administrators, All Other"
F,O,A,81C0W,"Training Commander, Officer Training School, General",11-9039.00,"Education Administrators, All Other"
F,O,A,81C0Y,"Training Commander, Officer Training School, Special Operations",11-9039.00,"Education Administrators, All Other"
F,O,A,81C0Z,"Training Commander, Officer Training School, C2ISREW",11-9039.00,"Education Administrators, All Other"
F,O,A,81T0,Instructor,25-3099.00,"Teachers and Instructors, All Other"
F,O,A,81T0M,"Instructor, RPA",25-3099.00,"Teachers and Instructors, All Other"
F,O,A,81T0N,"Instructor, ABM",25-3099.00,"Teachers and Instructors, All Other"
F,O,A,81T0P,"Instructor, Fighter",25-3099.00,"Teachers and Instructors, All Other"
F,O,A,81T0Q,"Instructor, Trainer",25-3099.00,"Teachers and Instructors, All Other"
F,O,A,81T0R,"Instructor, Bomber",25-3099.00,"Teachers and Instructors, All Other"
F,O,A,81T0S,"Instructor, Tanker",25-3099.00,"Teachers and Instructors, All Other"
F,O,A,81T0T,"Instructor, Airlift",25-3099.00,"Teachers and Instructors, All Other"
F,O,A,81T0V,"Instructor, Helicopter or EWO",25-3099.00,"Teachers and Instructors, All Other"
F,O,A,81T0W,"Instructor, General",25-3099.00,"Teachers and Instructors, All Other"
F,O,A,81T0Y,"Instructor, Special Operations",25-3099.00,"Teachers and Instructors, All Other"
F,O,A,81T0Z,"Instructor, C2ISREW",25-3099.00,"Teachers and Instructors, All Other"
F,O,A,82A0,Academic Program Manager,11-9039.00,"Education Administrators, All Other"
F,O,A,82A0M,"Academic Program Manager, RPA",11-9039.00,"Education Administrators, All Other"
F,O,A,82A0N,"Academic Program Manager, ABM",11-9039.00,"Education Administrators, All Other"
F,O,A,82A0P,"Academic Program Manager, Fighter",11-9039.00,"Education Administrators, All Other"
F,O,A,82A0Q,"Academic Program Manager, Trainer",11-9039.00,"Education Administrators, All Other"
F,O,A,82A0R,"Academic Program Manager, Bomber",11-9039.00,"Education Administrators, All Other"
F,O,A,82A0S,"Academic Program Manager, Tanker",11-9039.00,"Education Administrators, All Other"
F,O,A,82A0T,"Academic Program Manager, Airlift",11-9039.00,"Education Administrators, All Other"
F,O,A,82A0V,"Academic Program Manager, Helicopter or EWO",11-9039.00,"Education Administrators, All Other"
F,O,A,82A0W,"Academic Program Manager, General",11-9039.00,"Education Administrators, All Other"
F,O,A,82A0Y,"Academic Program Manager, Special Operations",11-9039.00,"Education Administrators, All Other"
F,O,A,82A0Z,"Academic Program Manager, C2ISREW",11-9039.00,"Education Administrators, All Other"
F,O,A,83R0,Recruiting Service,11-3121.00,Human Resources Managers
F,O,A,83R0M,"Recruiting Service, RPA",11-3121.00,Human Resources Managers
F,O,A,83R0N,"Recruiting Service, ABM",11-3121.00,Human Resources Managers
F,O,A,83R0P,"Recruiting Service, Fighter",11-3121.00,Human Resources Managers
F,O,A,83R0Q,"Recruiting Service, Trainer",11-3121.00,Human Resources Managers
F,O,A,83R0R,"Recruiting Service, Bomber",11-3121.00,Human Resources Managers
F,O,A,83R0S,"Recruiting Service, Tanker",11-3121.00,Human Resources Managers
F,O,A,83R0T,"Recruiting Service, Airlift",11-3121.00,Human Resources Managers
F,O,A,83R0V,"Recruiting Service, Helicopter or EWO",11-3121.00,Human Resources Managers
F,O,A,83R0W,"Recruiting Service, General",11-3121.00,Human Resources Managers
F,O,A,83R0Y,"Recruiting Service, Special Operations",11-3121.00,Human Resources Managers
F,O,A,83R0Z,"Recruiting Service, C2ISREW",11-3121.00,Human Resources Managers
F,O,A,84H0,Historian,19-3093.00,Historians
F,O,A,85G0,United States Air Force Honor Guard,11-2031.00,Public Relations and Fundraising Managers
F,O,A,86M0,Operations Management,11-9199.00,"Managers, All Other"
F,O,A,86P0,Command and Control,55-1015.00,Command and Control Center Officers
F,O,A,87G0,Wing Inspector General,13-1041.04,Government Property Inspectors and Investigators
F,O,A,87G0M,"Wing Inspector General, RPA",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87G0N,"Wing Inspector General, ABM",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87G0P,"Wing Inspector General, Fighter",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87G0Q,"Wing Inspector General, Trainer",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87G0R,"Wing Inspector General, Bomber",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87G0S,"Wing Inspector General, Tanker",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87G0T,"Wing Inspector General, Airlift",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87G0V,"Wing Inspector General, Helicopter or EWO",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87G0W,"Wing Inspector General, General",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87G0Y,"Wing Inspector General, Special Operations",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87G0Z,"Wing Inspector General, C2ISREW",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87I0,"Director, Wing Inspections",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87I0M,"Director, Wing Inspections, RPA",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87I0N,"Director, Wing Inspections, ABM",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87I0P,"Director, Wing Inspections, Fighter",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87I0Q,"Director, Wing Inspections, Trainer",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87I0R,"Director, Wing Inspections, Bomber",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87I0S,"Director, Wing Inspections, Tanker",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87I0T,"Director, Wing Inspections, Airlift",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87I0V,"Director, Wing Inspections, Helicopter or EWO",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87I0W,"Director, Wing Inspections, General",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87I0Y,"Director, Wing Inspections, Special Operations",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87I0Z,"Director, Wing Inspections, C2ISREW",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87Q0,"Director, Complaints Resolution",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87Q0M,"Director, Complaints Resolution, RPA",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87Q0N,"Director, Complaints Resolution, ABM",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87Q0P,"Director, Complaints Resolution, Fighter",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87Q0Q,"Director, Complaints Resolution, Trainer",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87Q0R,"Director, Complaints Resolution, Bomber",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87Q0S,"Director, Complaints Resolution, Tanker",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87Q0T,"Director, Complaints Resolution, Airlift",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87Q0V,"Director, Complaints Resolution, Helicopter or EWO",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87Q0W,"Director, Complaints Resolution, General",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87Q0Y,"Director, Complaints Resolution, Special Operations",13-1041.04,Government Property Inspectors and Investigators
F,O,A,87Q0Z,"Director, Complaints Resolution, C2ISREW",13-1041.04,Government Property Inspectors and Investigators
F,O,A,88A0,Aide-de-Camp,11-3011.00,Administrative Services Managers
F,O,A,90G0,General Officer,11-1011.00,Chief Executives
F,O,A,91C0,Commander,11-1011.00,Chief Executives
F,O,A,91C0M,"Commander, RPA",11-1011.00,Chief Executives
F,O,A,91C0N,"Commander, ABM",11-1011.00,Chief Executives
F,O,A,91C0P,"Commander, Fighter",11-1011.00,Chief Executives
F,O,A,91C0Q,"Commander, Trainer",11-1011.00,Chief Executives
F,O,A,91C0R,"Commander, Bomber",11-1011.00,Chief Executives
